distance_m,x_m,y_m,v_kmh,a_long_ms2,a_lat_ms2,gear,rpm,radius_m,time_s
1388.5511365017462,603.799275,403.142275,91.96116702358574,3.979432414556014,10.692900000000002,12,1560.2055208387071,61.02509176462189,42.766700128876245
1393.5079118660003,603.604549,408.095224,89.86941065296084,3.8965633392447825,8.229119270058051,12,1606.6761132798217,75.72955920068591,42.965259251292466
1398.5226324709918,603.080754,413.082514,84.27128387238551,3.8157785448452013,6.016000705091093,12,1651.4220888446036,91.08489056405426,43.17948399486357
1403.6012471705403,602.305368,418.101588,78.19441532429232,3.736843738906676,6.060639461622993,12,1694.632173524494,77.84451597074948,43.413298811977434
1408.689864213899,601.228274,423.074906,71.59007916379896,4.1648913101567535,7.461543125307534,12,1453.9973163521113,52.999531473804474,43.66918652114139
1413.7196880262738,599.701436,427.867389,66.10405007704385,2.976016067842071,8.98702123016156,12,1223.334641447746,37.51762760441087,43.9431087044788
1418.674597551136,597.574317,432.342486,66.10405007704385,5.713356508023499,10.692900000000002,12,1437.8407981812807,31.53229860806103,44.212951085826305
1423.6075301491774,594.746535,436.38445,67.12433158136581,5.674998782957012,10.6929,11,1460.0331202982175,32.51317946641661,44.4775132339264
1428.561793184596,591.317752,439.960505,71.83636056603164,2.9427133353073933,10.692900000000002,11,1218.769726175147,37.23815337843382,44.725790663169384
1433.5271075683575,587.437494,443.05856,74.42575292029719,3.2627891693477262,10.029512409746323,12,1262.7011417661051,42.61491750557023,44.965964676601054
1438.4672806746673,583.246076,445.673388,77.1815426397004,3.602403826780983,9.40727481349233,12,1309.455641231958,48.860519086264176,45.19639053457772
1443.4019996266488,578.817083,447.849502,80.11096359152926,3.9622521189605346,8.48176877199494,12,1359.1559537642224,58.38381648446132,45.41814530359677
1448.3638544805488,574.194716,449.653311,83.23074429320245,4.236568789595355,7.288703693380181,12,1412.0858939998454,73.33516270539745,45.63276164069348
1453.3651392062025,569.423049,451.151324,86.46708731563432,4.142491912522522,5.935219609453824,12,1466.9934208870475,97.19856766542188,45.84098682291375
1458.4018501025066,564.546157,452.410046,89.53974488523087,4.051818174078017,4.429052536817912,12,1519.1238739782084,139.6740968826707,46.043490853385755
1463.4578890669227,559.608114,453.495984,92.45737902814243,3.964497503883924,2.8576169304819743,12,1568.6242124894695,230.82037596425806,46.24035713342985
1468.508924196569,554.652993,454.475643,95.22294981626986,3.8806292555380604,1.6091027054201883,12,1615.5446567548192,434.80496566563437,46.431316629032665
1473.53239136205,549.716178,455.404664,97.84017676512926,3.800274924755936,1.0737682658723233,12,1659.9483117655366,687.8898337304123,46.61615359880986
1478.529798122749,544.798898,456.295973,100.32427611252609,3.7231221185032,1.0162232015350332,12,1702.0933349482711,764.2192304857682,46.795478733619085
1483.50884264019,539.893994,457.152011,102.69106451055,3.648810324557535,1.0355031397944903,12,1742.2480703085441,785.7943287204025,46.97002712639523
1488.477202447007,534.994307,457.975216,104.95402854890892,3.577026053906489,1.0441124168724323,12,1780.6413302070564,814.0404098316421,47.14044550434445
1493.4425338695166,530.092678,458.768027,107.12476994390964,3.5074944745965926,1.0420808666852424,12,1817.4699483989573,849.7151879267651,47.307308808978796
1498.41247102841,525.181948,459.532884,109.21334386688895,3.439973011116207,1.0723000600367965,12,1852.9045200858986,858.2821432338412,47.47113287239931
1503.394604907309,520.254974,460.272198,111.22851237075645,3.3742466261511552,1.281306934822615,12,1887.0937015297136,745.0305464963988,47.63238363069635
1508.3925681431192,515.30785,460.983254,113.17643831912278,3.3101738074590874,1.758559992668037,12,1920.142051362493,562.017520683588,47.79136254818255
1513.401462704674,510.343804,461.652038,115.05941016191242,3.2477333012844283,2.397714958594202,12,1952.0883952355625,426.0315207840714,47.94808176303184
1518.415618166347,505.367013,462.263026,116.8792784332259,3.186914323171126,3.0948993142897616,12,1982.964129156754,340.58343180701667,48.10252282310679
1523.4298830605849,500.381658,462.800695,118.63797103948107,3.127699887685242,3.841110641212006,12,2012.801961826209,282.73892533294725,48.25467776524794
1528.439771460503,495.391915,463.249523,120.33752419841082,3.0700658245074317,4.638504566455465,12,2041.6364395448413,240.89021225359116,48.404552863309355
1533.4415978387997,490.401964,463.593988,119.2349643175968,3.013980102238759,5.178832580105287,12,2069.5042998648346,211.82166582019573,48.55557043659353
1538.43273209444,485.415892,463.818726,115.0943100962079,2.9594009692765275,5.21523295777143,12,2096.445397210207,195.98778013628154,48.71168661041034
1543.4152379740192,480.434306,463.914464,110.80659309595208,2.9062393997313962,4.974688691937056,12,2122.521052408148,190.4409302292674,48.87356345063547
1548.3963308067025,475.453334,463.879769,106.34743356968355,2.8543599315933674,4.693826561225101,12,2147.8130908344,185.91823498810572,49.04217997099475
1553.3836236588138,470.468806,463.713725,101.68700456010997,2.8036343673748934,5.075752591334199,12,2172.3974203027424,157.19019839220897,49.218743872599184
1558.381500237379,465.480405,463.406112,96.79183689513683,2.9822901095637873,6.632014703578458,12,2085.168140515305,109.0001214492276,49.40463099138924
1563.3738938510442,460.515947,462.878712,92.69650775005228,3.6745297890874666,8.85297613121874,12,1728.398239082517,74.89148649428478,49.59851765924145
1568.34823575307,455.615738,462.023125,92.69650775005228,3.9572879542487187,10.692900000000002,12,1572.6812505218286,62.00493246597215,49.79170326333755
1573.315171937009,450.817017,460.741434,95.4050083397245,3.875070667944464,9.929535657161717,12,1618.6334465408036,70.73077332868908,49.9791249781233
1578.301898846998,446.11147,459.090594,97.99485497410215,3.7954960115386753,5.92336845533462,12,1662.5725694104085,125.09293989881955,50.16232048242509
1583.3096512439638,441.456316,457.244754,100.47711460597,3.7183469881565894,0.9178005826230125,12,1704.686380132297,848.7523296775021,50.34174351521992
1588.3177746827932,436.807919,455.380966,102.85101488374877,3.6437599954258535,2.588455469451234,12,1744.961775053732,315.3344817880415,50.5170382792061
1593.309546251572,432.131409,453.635103,105.11795951918663,3.5717981337497644,2.94741708763619,12,1783.422569431632,289.27256436307533,50.68799267871881
1598.2968168819648,427.42638,451.981147,107.29171428282162,3.5021197583647385,1.063364425666435,12,1820.3023121854715,835.305306072915,50.85533248113902
1603.2948274848832,422.700893,450.353301,104.20285735278152,3.4343774297654264,1.6963855739808908,12,1855.8267396320434,493.88937551480774,51.0280037363004
1608.3129178614274,417.96948,448.681487,99.41186403686406,3.368340042770048,4.862727722577361,12,1890.1517667347262,156.81640009928748,51.209723750612376
1613.3293182742623,413.293707,446.864506,94.68699544667014,3.4398097010754203,8.036829872397828,12,1852.9898373242752,86.07774781950395,51.4004473172544
1618.3198878005967,408.755926,444.78741,94.68699544667014,3.8969660473439514,10.692900000000003,12,1606.4516994399924,64.6964074315215,51.59018879347351
1623.285893430324,404.432346,442.344488,97.29974386847307,3.816945794917125,10.611110851180923,12,1650.779372132685,68.842643897472,51.77392638163391
1628.258791447693,400.307614,439.566665,99.79596680663526,3.739602923273512,7.089035825007726,12,1693.1300831492817,108.4011294350468,51.953316726107616
1633.2542853685798,396.296733,436.588781,102.193203067478,3.664507084444071,3.148025497446682,12,1733.801394420944,255.9769029918669,52.129294947509656
1638.2657646877722,392.314811,433.545884,104.49622588046019,3.591605936690999,2.032092848986049,12,1772.8742881621763,414.62230465192096,52.3019454465787
1643.2788372043624,388.346347,430.482848,106.70590579289448,3.520962512186388,4.464877591540059,12,1810.3635340063727,196.7715719690178,52.47107442707536
1648.2801760188747,384.464697,427.329091,107.35730174513252,3.452617325965561,8.271765467285666,12,1846.2931979179775,107.51274778406565,52.63878374390402
1653.2647465238808,380.749024,424.006484,107.35730174513252,3.500007126277307,10.692900000000002,12,1821.4150636229238,83.16922765697123,52.805930770946695
1658.2427992261737,377.26619,420.449677,109.44039518687342,3.4325959232956813,10.462561911404443,12,1856.7566539204186,88.33082012846988,52.96968191327082
1663.2301289974369,373.993842,416.686009,111.44925851479206,3.3670123084796852,7.83830935292521,12,1890.8388622728337,122.27198580820406,53.13078112035226
1668.2285989459256,370.87031,412.78367,113.3894549177879,3.3031349107812895,4.993291543054457,12,1923.756073280923,198.67966071826459,53.28947746321418
1673.2294966389393,367.83574,408.808703,115.26201294877536,3.2409853328393843,3.2508791397492547,12,1955.5257372879942,315.3309320599918,53.44567143583593
1678.2278497323236,364.859413,404.793107,117.06931697734817,3.1805366429873523,2.5661944774213112,12,1986.1883073105137,412.08954994797944,53.59937585302037
