Distance,Speed,G_Long,G_Lat,Gear,Engine_RPM,Time,Fuel_Cons_Accum,Tyre_Temp_C,Throttle,Brake_Press,Radius
589.8195628740064,119.38212074840904,0.30825217222651435,0.9011416131873147,12,2025.4271439740405,18.748166206597187,796.0552585373714,65.0,100.0,0.0,124.39746352349218
594.7425638048828,120.98743700523643,0.2986936087790583,0.9096244050193626,12,2052.6628062395253,18.894650864755437,802.7335297362308,65.0,100.0,0.0,126.5739812853314
599.6668278575293,122.52330237505342,0.2791811635818671,0.9234185012460282,12,2078.720170525027,19.039336408206285,809.1342495326627,65.0,100.0,0.0,127.86886407322916
604.5943937003609,123.94257476216778,0.24965708917748983,0.9441920489749843,12,2102.7994279509553,19.1824610533755,815.0908856842825,65.0,100.0,0.0,127.96956093938752
609.5251080587909,125.19892773608937,0.2103405423625353,0.971483823276592,12,2124.114608145786,19.324239996784385,820.4357827191185,65.0,100.0,0.0,126.90877046469363
614.4570269820051,126.24797879267167,0.1627650805761515,1.0011436140349885,12,2141.912721230862,19.46487518392452,825.0233544840529,65.0,100.0,0.0,125.22137761584378
619.3875604252129,127.05358218231464,0.10774151149439334,1.0272824540504013,12,2155.5805214209686,19.604579394468363,828.7205406414243,65.0,100.0,0.0,123.59757473368725
624.3148094812972,127.58369657924544,0.04185991867478883,1.04622838865505,12,2164.5743982445997,19.743610454686046,831.3385052197286,65.0,100.0,0.0,122.3741964919447
629.2376371079984,127.78888023118941,-0.06785706971699847,1.0562550517189597,12,2168.055527039613,19.882293722150806,833.2666422544802,65.0,0.0,100.0,121.60272893171117
634.1555734487508,127.4564318408875,-0.11575073848710687,1.053332660728865,12,2162.415235265043,20.021200567187947,835.1828542443857,65.0,0.0,100.0,121.30646661068953
639.0687198596372,126.88788605946984,-0.11472038145513781,1.0421594825302958,12,2152.7693347645645,20.16059391377504,837.080159320253,65.0,0.0,100.0,121.51562664907448
643.9776534243028,126.32236281342117,-0.11370007179224213,1.0257522231662906,12,2143.174714348085,20.300491240259486,838.9589775849345,65.0,0.0,100.0,122.3612781831074
648.8833477203164,125.75973237380211,-0.07479625424569404,1.001501470021709,12,2133.6291730451953,20.4409217193349,840.8198681253367,65.0,0.0,100.0,124.21029949741343
653.7875407651812,125.38834978029351,0.06631941618100658,0.9697953569131514,12,2127.328326813145,20.58172503154412,843.7640440150874,65.0,100.0,0.0,127.5147030940708
658.692990483149,125.71778210376905,0.18416045625012734,0.938805773952415,12,2132.9174482484727,20.72219536668022,848.6645702401695,65.0,100.0,0.0,132.41697438462046
663.603038007709,126.62892907015161,0.25311427225749106,0.911266838110239,12,2148.3758919944175,20.86178567371522,854.7364418108549,65.0,100.0,0.0,138.40325142063256
668.5207493334121,127.87256520944578,0.288266980228805,0.8899468674960392,12,2169.4753194293003,21.000234141872046,861.4370366822227,65.0,100.0,0.0,144.51624456511078
673.4478566061474,129.2770114095437,0.30541838390345444,0.8752194399233798,12,2193.303036997866,21.137440177101738,868.4775783340796,65.0,100.0,0.0,150.19367466754312
678.384956564694,130.7515294168627,0.3149098154259492,0.8639776818637599,12,3000.0,21.273374035237364,875.7355409987192,65.0,100.0,0.0,155.63849486656517
683.3319285692609,132.25764656745685,0.32226532774636674,0.8521962950430328,4,3000.0,21.40802862556653,883.1775041218434,65.0,100.0,0.0,161.4462382500538
688.2884870083594,133.78432531548847,0.3297038487410813,0.8377022743444245,4,3000.0,21.54140456731962,890.8062830206068,65.0,100.0,0.0,168.05319056253305
693.25427081777,135.3312777175255,0.3378523721222007,0.8202838640901252,4,3000.0,21.673501315502193,898.6350531675312,65.0,100.0,0.0,175.6136166018759
698.2288296570778,136.9010830495027,0.3467058224168459,0.800132773253346,4,3000.0,21.80431409961313,906.6768997892802,65.0,100.0,0.0,184.23735903465595
703.2116226231459,138.4961481493166,0.35604177274246296,0.7774485834185736,4,3000.0,21.933834341999262,914.9411478132661,65.0,100.0,0.0,194.05717484793655
708.2020293566216,140.1177273358591,0.3655916868566403,0.7524232183165265,4,3000.0,22.06205126773807,923.4325259699938,65.0,100.0,0.0,205.23431288235693
713.199372299372,141.7657751638378,0.37510444857456277,0.7252391225654804,4,3000.0,22.188953791094715,932.1514115763748,65.0,100.0,0.0,217.96540115103073
718.2029496101712,143.43909858980396,0.38436398402484573,0.6960744170808365,4,3000.0,22.3145323711051,941.094405578945,65.0,100.0,0.0,232.49060808069868
723.2120776228978,145.13558580890626,0.3931796996157324,0.6651113116753242,4,3000.0,22.438780747168835,950.2547853174583,65.0,100.0,0.0,249.10329803012496
728.226141762905,146.8523870292177,0.40135997175464366,0.6325794424445252,4,3000.0,22.56169758406325,959.6225457876059,65.0,100.0,0.0,268.14699684962505
733.2446517948605,148.58597534545436,0.4087126269195631,0.5988497598916569,4,3000.0,22.683288037489532,969.1844711309918,65.0,100.0,0.0,289.9771319622452
738.2671993150824,150.3321747201709,0.41510385517678355,0.5644421249527574,4,3000.0,22.803562829671947,978.925023569629,65.0,100.0,0.0,314.92740384353186
743.2933795843593,152.08642009929457,0.4206483111782906,0.5298052657653712,4,3000.0,22.922536298556174,988.830382870036,65.0,100.0,0.0,343.39233375050804
748.3228168969401,153.8448243315488,0.42572908350363653,0.4944063609888944,4,3000.0,23.040226148728003,998.8930715241472,65.0,100.0,0.0,376.53705525865826
753.3551646376354,155.60524872815716,0.43062327527776395,0.456418630207242,4,3000.0,23.156651860679098,1009.110242754166,65.0,100.0,0.0,417.2641874072238
758.38989878215,157.36670806537103,0.43517638125515123,0.4142557306865012,4,3000.0,23.27182897242705,1019.4759962626838,65.0,100.0,0.0,470.20060758864344
763.4261797321466,159.12752202819803,0.43888607845724703,0.36815373676653695,4,3000.0,23.38576659420925,1029.975142193008,65.0,100.0,0.0,540.9876837126292
768.4628086449159,160.8839494836662,0.4413032963309916,0.320250704440922,4,3000.0,23.498468104485205,1040.5838959550736,65.0,100.0,0.0,635.7133555201092
773.4984952861047,162.6306001581193,0.44226205664635154,0.2729292599269576,4,3000.0,23.609938343730796,1051.2751658551897,65.0,100.0,0.0,762.2201452918049
